Id,SalePrice
2046,142945.03125
2047,143101.84375
2048,134040.375
2049,137178.96875
2050,183900.1875
2051,99265.8984375
2052,137359.875
2053,139589.65625
2054,83226.1796875
2055,147261.9375
2056,127894.09375
2057,121169.7734375
2058,220508.84375
2059,142707.53125
2060,159127.6875
2061,186014.765625
2062,138835.65625
2063,115951.8125
2064,139013.578125
2065,133234.828125
2066,170369.203125
2067,134932.734375
2068,110784.390625
2069,86195.6640625
2070,105333.1875
2071,89126.1640625
2072,105087.1171875
2073,143350.265625
2074,172944.328125
2075,144636.5625
2076,129643.7578125
2077,155358.578125
2078,129558.875
2079,130933.984375
2080,115542.0390625
2081,125917.2578125
2082,115083.0703125
2083,139007.65625
2084,109967.15625
2085,127157.84375
2086,168159.921875
2087,116548.5546875
2088,92401.5546875
2089,86731.4140625
2090,123581.3359375
2091,112804.0234375
2092,119080.546875
2093,126902.546875
2094,125397.453125
2095,159925.203125
2096,82917.1015625
2097,88020.359375
2098,148946.9375
2099,58769.59375
2100,100688.1328125
2101,117933.7109375
2102,131426.265625
2103,94688.5078125
2104,124377.40625
2105,107014.765625
2106,78527.5390625
2107,201303.828125
2108,114680.9375
2109,112478.1640625
2110,126563.3984375
2111,176353.046875
2112,142384.78125
2113,116889.2890625
2114,108793.6640625
2115,166625.03125
2116,114925.265625
2117,147524.78125
2118,135509.1875
2119,93863.546875
2120,107812.5625
2121,104374.40625
2122,106066.640625
2123,81240.4140625
2124,193603.1875
2125,126366.5546875
2126,165616.03125
2127,137480.265625
2128,121718.8125
2129,102767.8984375
2130,153354.296875
2131,166683.59375
2132,113173.71875
2133,117032.5234375
2134,121853.7734375
2135,96811.3515625
2136,73860.3515625
2137,118926.1953125
2138,139598.109375
2139,151513.28125
2140,131713.109375
2141,127794.15625
2142,127126.0
2143,140354.953125
2144,136317.796875
2145,131425.09375
2146,154191.65625
2147,168315.84375
2148,125971.296875
2149,147818.8125
2150,205426.921875
2151,118892.5078125
2152,176189.46875
2153,169519.09375
2154,121119.1875
2155,136255.90625
2156,241623.140625
2157,223538.453125
2158,238324.953125
2159,211992.71875
2160,173015.0625
2161,242376.515625
2162,439190.1875
2163,357117.1875
2164,248000.90625
2165,185789.765625
2166,149430.796875
2167,208598.046875
2168,204867.125
2169,197830.9375
2170,224100.09375
2171,141381.734375
2172,140442.4375
2173,155499.8125
2174,237430.109375
2175,305927.78125
2176,305808.34375
2177,249104.140625
2178,213030.515625
2179,142711.71875
2180,231786.34375
2181,187994.96875
2182,208977.546875
2183,189889.25
2184,130091.5859375
2185,115550.8125
2186,147949.015625
2187,143347.015625
2188,146905.484375
2189,238203.96875
2190,90165.4375
2191,90658.625
2192,100203.125
2193,108397.3828125
2194,93258.96875
2195,112359.265625
2196,97577.4765625
2197,99195.390625
2198,149629.0625
2199,170317.0
2200,146019.625
2201,133475.15625
2202,212989.8125
2203,179073.09375
2204,199942.5625
2205,125603.1484375
2206,167580.96875
2207,218948.96875
2208,277246.25
2209,210440.046875
2210,118000.40625
2211,103712.703125
2212,102167.765625
2213,98573.8828125
2214,132536.0625
2215,87011.234375
2216,149728.15625
2217,73571.2265625
2218,89739.03125
2219,72130.40625
2220,73432.7109375
2221,312600.125
2222,265859.84375
2223,270252.28125
2224,204463.84375
2225,129243.5625
2226,187660.125
2227,194581.28125
2228,265406.875
2229,245671.5625
2230,151903.21875
2231,216339.15625
2232,168457.6875
2233,172319.3125
2234,241447.234375
2235,216882.15625
2236,305435.6875
2237,351202.375
2238,201991.9375
2239,132355.5625
2240,160055.75
2241,158320.828125
2242,133954.578125
2243,123587.1875
2244,91583.6484375
2245,95633.8671875
2246,146606.34375
2247,96125.8046875
2248,118800.9453125
2249,124815.875
2250,134142.734375
2251,141371.359375
2252,172489.9375
2253,154426.984375
2254,176542.921875
2255,188679.5
2256,193573.734375
2257,194587.671875
2258,172804.046875
2259,168840.46875
2260,153643.828125
2261,185433.953125
2262,212912.015625
2263,340791.28125
2264,498631.78125
2265,189583.296875
2266,318424.09375
2267,384000.4375
2268,373612.34375
2269,145492.03125
2270,181413.453125
2271,231154.515625
2272,208411.90625
2273,162202.578125
2274,165025.546875
2275,162270.328125
2276,179163.296875
2277,183429.890625
2278,145447.75
2279,138470.25
2280,107944.8125
2281,166189.296875
2282,184728.265625
2283,96008.2109375
2284,122178.828125
2285,151328.671875
2286,124607.7109375
2287,342209.8125
2288,273939.5
2289,398311.46875
2290,476109.78125
2291,303946.0
2292,408282.09375
2293,531494.4375
2294,459518.8125
2295,502154.375
2296,288108.34375
2297,312917.375
2298,299914.28125
2299,429725.1875
2300,329833.5
2301,275138.625
2302,244297.078125
2303,256782.6875
2304,247878.546875
2305,184121.15625
2306,185143.28125
2307,185897.1875
2308,222618.5
2309,288105.4375
2310,215196.3125
2311,200683.28125
2312,185908.0625
2313,187485.65625
2314,186396.046875
2315,180359.1875
2316,205245.8125
2317,188682.109375
2318,180761.421875
2319,180017.734375
2320,183826.84375
2321,237178.46875
2322,177383.0
2323,180431.875
2324,175218.65625
2325,206535.921875
2326,172094.25
2327,212577.390625
2328,225505.609375
2329,187356.71875
2330,170866.578125
2331,370989.65625
2332,449703.78125
2333,321270.1875
2334,243752.40625
2335,254877.078125
2336,331505.15625
2337,200252.8125
2338,288384.9375
2339,229090.703125
2340,415478.8125
2341,227097.140625
2342,240306.609375
2343,229725.65625
2344,238233.421875
2345,246246.125
2346,221027.34375
2347,198801.703125
2348,222753.6875
2349,178148.625
2350,287336.53125
2351,254539.8125
2352,269390.15625
2353,244168.25
2354,140342.609375
2355,168594.03125
2356,161578.09375
2357,191241.90625
2358,191409.65625
2359,126832.0546875
2360,121937.6640625
2361,143276.171875
2362,284749.625
2363,141404.484375
2364,161350.921875
2365,219875.859375
2366,198023.0
2367,231718.234375
2368,207418.734375
2369,219956.0625
2370,169205.03125
2371,171577.140625
2372,190123.890625
2373,262509.03125
2374,316275.59375
2375,267768.625
2376,286226.75
2377,382347.0
2378,138928.015625
2379,206658.8125
2380,140160.796875
2381,157033.328125
2382,181594.90625
2383,194227.515625
2384,241565.203125
2385,156525.84375
2386,139936.296875
2387,133772.453125
2388,107151.296875
2389,139710.765625
2390,147833.28125
2391,135565.859375
2392,114446.0546875
2393,166578.40625
2394,139742.0625
2395,178676.9375
2396,145290.9375
2397,215050.5625
2398,124821.234375
2399,68108.84375
2400,50883.28125
2401,109003.09375
2402,127319.0
2403,140781.40625
2404,145294.90625
2405,152056.0625
2406,135070.640625
2407,123047.8046875
2408,136433.203125
2409,129446.6796875
2410,167199.125
2411,127033.1171875
2412,154626.15625
2413,129555.8359375
2414,138883.109375
2415,138296.390625
2416,127444.8984375
2417,128010.296875
2418,130720.5859375
2419,131332.84375
2420,127211.8515625
2421,146844.875
2422,124676.3671875
2423,112707.4375
2424,146161.828125
2425,222880.59375
2426,128219.046875
2427,124900.5703125
2428,175843.515625
2429,114888.828125
2430,131513.359375
2431,128107.546875
2432,135422.5
2433,131437.0625
2434,134802.140625
2435,151056.859375
2436,100752.96875
2437,118991.3671875
2438,129398.0859375
2439,105493.4375
2440,113707.0546875
2441,113464.4921875
2442,98068.0390625
2443,120149.140625
2444,117402.2578125
2445,88770.015625
2446,124502.90625
2447,172127.234375
2448,145228.75
2449,103168.34375
2450,136205.5625
2451,114730.9296875
2452,190574.578125
2453,94620.046875
2454,110094.0625
2455,112895.09375
2456,138779.984375
2457,119701.1015625
2458,124834.3203125
2459,103237.3125
2460,144656.03125
2461,112992.453125
2462,134168.15625
2463,131501.484375
2464,133680.484375
2465,132525.578125
2466,116608.2578125
2467,145832.546875
2468,91549.2421875
2469,97498.9296875
2470,187455.578125
2471,210842.359375
2472,175209.546875
2473,121800.125
2474,107388.5078125
2475,216691.953125
2476,112970.8203125
2477,130389.1640625
2478,156277.515625
2479,130542.9375
2480,147110.890625
2481,134435.484375
2482,128616.1328125
2483,122516.8515625
2484,133516.046875
2485,130472.6015625
2486,151284.125
2487,185360.4375
2488,148632.734375
2489,150080.9375
2490,152207.25
2491,79194.9453125
2492,191905.734375
2493,134724.140625
2494,170153.28125
2495,93642.328125
2496,214382.359375
2497,149560.59375
2498,116699.3828125
2499,100894.8828125
2500,127895.359375
2501,129414.515625
2502,149511.140625
2503,84537.5234375
2504,200969.0625
2505,225706.78125
2506,245608.515625
2507,324573.8125
2508,245608.515625
2509,212833.953125
2510,225866.8125
2511,186511.515625
2512,205147.71875
2513,215960.09375
2514,267224.03125
2515,150514.453125
2516,161978.859375
2517,133053.390625
2518,148677.03125
2519,208521.890625
2520,207295.203125
2521,194583.53125
2522,220930.921875
2523,132616.171875
2524,138439.28125
2525,140386.46875
2526,136619.21875
2527,130387.984375
2528,134895.25
2529,142706.1875
2530,113605.84375
2531,238822.0625
2532,229608.09375
2533,194176.328125
2534,231811.765625
2535,319837.28125
2536,242393.171875
2537,227149.984375
2538,182799.671875
2539,198564.796875
2540,170893.84375
2541,187894.6875
2542,168625.84375
2543,132165.03125
2544,131902.640625
2545,132148.0
2546,135155.078125
2547,138158.53125
2548,151716.0
2549,161568.15625
2550,656912.1875
2551,140967.953125
2552,117206.4453125
2553,86413.3828125
2554,112486.640625
2555,112894.5859375
2556,109950.671875
2557,109921.9453125
2558,177386.671875
2559,140051.609375
2560,135275.359375
2561,149681.234375
2562,135169.703125
2563,149409.921875
2564,190975.390625
2565,157486.984375
2566,154132.015625
2567,132904.34375
2568,231092.8125
2569,192227.90625
2570,118000.40625
2571,176742.546875
2572,173411.4375
2573,225571.6875
2574,284572.46875
2575,125825.7890625
2576,114207.203125
2577,154178.296875
2578,78349.796875
2579,64938.02734375
2580,128010.9921875
2581,128512.328125
2582,102272.1328125
2583,265620.65625
2584,158107.21875
2585,172655.703125
2586,208153.65625
2587,196840.40625
2588,155778.765625
2589,142239.375
2590,206416.8125
2591,171025.875
2592,214888.953125
2593,236764.171875
2594,168708.703125
2595,200031.5
2596,317920.8125
2597,172136.53125
2598,267372.625
2599,297308.75
2600,190558.65625
2601,157279.6875
2602,86213.0
2603,93578.4140625
2604,83622.140625
2605,78222.3046875
2606,144513.078125
2607,168210.421875
2608,215192.046875
2609,154935.453125
2610,110897.40625
2611,153872.359375
2612,148629.6875
2613,125082.9375
2614,123508.21875
2615,149846.71875
2616,144154.40625
2617,173452.140625
2618,227393.8125
2619,182407.875
2620,183443.015625
2621,180437.609375
2622,179985.359375
2623,252518.265625
2624,285747.4375
2625,356555.21875
2626,158868.34375
2627,179129.9375
2628,426544.3125
2629,528937.125
2630,347215.21875
2631,464986.09375
2632,435476.09375
2633,335281.34375
2634,381442.6875
2635,149940.75
2636,185899.671875
2637,170583.96875
2638,275231.71875
2639,187549.453125
2640,148559.53125
2641,119667.7421875
2642,190459.0625
2643,105194.2421875
2644,134000.28125
2645,96527.59375
2646,96527.59375
2647,99159.3125
2648,145277.78125
2649,141141.828125
2650,153686.28125
2651,143089.140625
2652,420529.5
2653,242662.34375
2654,239460.0
2655,389906.875
2656,306972.84375
2657,324930.46875
2658,274711.09375
2659,287192.21875
2660,332378.0625
2661,335399.09375
2662,353738.0
2663,276296.375
2664,284160.6875
2665,340481.28125
2666,292926.75
2667,173291.78125
2668,189330.71875
2669,169916.046875
2670,286742.5625
2671,189383.875
2672,185880.03125
2673,207333.21875
2674,207033.984375
2675,164449.28125
2676,190552.359375
2677,185510.078125
2678,258482.046875
2679,285213.375
2680,287476.90625
2681,465743.15625
2682,359134.90625
2683,598616.9375
2684,311292.875
2685,375502.3125
2686,252541.5
2687,314859.65625
2688,223223.890625
2689,213568.78125
2690,456367.71875
2691,194485.125
2692,140940.046875
2693,188006.234375
2694,145206.96875
2695,195172.484375
2696,186587.40625
2697,174724.046875
2698,188453.03125
2699,171936.390625
2700,152080.234375
2701,150468.640625
2702,124164.8203125
2703,131467.515625
2704,139194.1875
2705,126001.4140625
2706,125544.171875
2707,127788.9609375
2708,137437.890625
2709,116215.671875
2710,128524.84375
2711,312283.03125
2712,379970.8125
2713,164158.78125
2714,150648.859375
2715,168393.140625
2716,147509.96875
2717,199406.671875
2718,228084.234375
2719,153484.28125
2720,167321.203125
2721,143873.515625
2722,156983.390625
2723,147861.734375
2724,125636.3203125
2725,136888.765625
2726,142744.046875
2727,179772.3125
2728,166009.734375
2729,150625.90625
2730,136411.15625
2731,126089.6953125
2732,115743.34375
2733,162102.046875
2734,146038.265625
2735,133951.0625
2736,136521.59375
2737,119946.2578125
2738,138223.4375
2739,162700.328125
2740,132449.84375
2741,136520.3125
2742,145531.859375
2743,143616.953125
2744,151175.875
2745,137123.453125
2746,130722.96875
2747,164585.453125
2748,121087.359375
2749,127771.421875
2750,138392.59375
2751,129173.6796875
2752,227493.953125
2753,144962.5
2754,232389.03125
2755,123260.8125
2756,79554.28125
2757,89692.296875
2758,64366.203125
2759,152650.3125
2760,131002.765625
2761,143572.234375
2762,145224.03125
2763,191936.265625
2764,164759.921875
2765,262076.046875
2766,138213.9375
2767,90183.203125
2768,130237.4140625
2769,137442.828125
2770,160892.578125
2771,119070.1640625
2772,125902.296875
2773,121337.9375
2774,135489.046875
2775,123933.125
2776,134681.8125
2777,137000.78125
2778,122438.0390625
2779,117479.09375
2780,107769.3515625
2781,94503.4453125
2782,86171.8046875
2783,85937.0859375
2784,127560.1953125
2785,129023.1015625
2786,66437.828125
2787,121766.0078125
2788,81616.2578125
2789,183026.59375
2790,85880.859375
2791,123819.4296875
2792,69903.3125
2793,166572.78125
2794,102337.765625
2795,112654.6328125
2796,102736.59375
2797,204265.78125
2798,114208.71875
2799,92251.3359375
2800,75055.3046875
2801,104416.140625
2802,144275.390625
2803,156742.765625
2804,143406.1875
2805,99419.1484375
2806,94946.7109375
2807,178446.265625
2808,148373.359375
2809,129919.3046875
2810,135779.140625
2811,160847.5625
2812,144326.578125
2813,157650.515625
2814,150078.21875
2815,108882.5
2816,261557.34375
2817,154003.109375
2818,130162.1953125
2819,159208.625
2820,136797.9375
2821,108232.296875
2822,192956.984375
2823,271327.625
2824,191950.125
2825,141734.1875
2826,121594.625
2827,136165.265625
2828,219387.515625
2829,201916.125
2830,225932.90625
2831,184162.640625
2832,244789.78125
2833,279643.6875
2834,204549.3125
2835,206799.671875
2836,196049.640625
2837,169789.734375
2838,146031.15625
2839,186653.0625
2840,188310.765625
2841,203216.09375
2842,222108.828125
2843,137085.453125
2844,147031.984375
2845,119129.5703125
2846,205967.34375
2847,194559.46875
2848,227388.328125
2849,206170.84375
2850,288765.3125
2851,239569.046875
2852,231251.828125
2853,237407.5625
2854,144417.90625
2855,200378.203125
2856,201501.21875
2857,192895.625
2858,207202.453125
2859,117189.515625
2860,123368.5
2861,146404.828125
2862,190545.078125
2863,140941.71875
2864,261193.25
2865,137479.78125
2866,148386.546875
2867,85076.4453125
2868,116878.328125
2869,113968.8984375
2870,148467.890625
2871,106832.1953125
2872,54304.15234375
2873,97909.4375
2874,139125.796875
2875,120608.4921875
2876,157779.5
2877,128355.4609375
2878,186081.703125
2879,144921.640625
2880,110916.4921875
2881,171156.359375
2882,174348.515625
2883,185453.21875
2884,196911.1875
2885,192945.203125
2886,221523.0
2887,104926.0234375
2888,122656.9609375
2889,65271.4453125
2890,68159.625
2891,148684.765625
2892,55636.80859375
2893,101349.3203125
2894,67125.78125
2895,309234.09375
2896,275021.90625
2897,188652.75
2898,150507.078125
2899,218724.734375
2900,144041.234375
2901,219944.375
2902,189261.9375
2903,320164.46875
2904,355986.34375
2905,121512.859375
2906,198887.875
2907,109948.2265625
2908,129352.9453125
2909,145354.3125
2910,77723.21875
2911,86213.0
2912,144870.8125
2913,86671.53125
2914,74436.578125
2915,71687.515625
2916,85161.859375
2917,156779.84375
2918,117613.1953125
2919,217833.96875
